Time, Position, Velocity, Voltage
2.704999999999813,0.0034343108197417596,0.637154009029807,12.0
2.715999999999812,0.012676113515224269,1.0514537534553898,12.0
2.7269999999998107,0.025694149846835334,1.320845887583825,12.0
2.7379999999998095,0.04116762490823538,1.4960140427824058,12.0
2.7489999999998083,0.05823771181538154,1.6099144827300889,12.0
2.759999999999807,0.07634597139409577,1.6839765187523812,12.0
2.770999999999806,0.09512928702908466,1.7321342359858418,12.0
2.7819999999998046,0.11435154764075536,1.7634480622549435,12.0
2.7929999999998034,0.13385922557557023,1.7838094035298606,12.0
2.803999999999802,0.15355249180203526,1.797049057315726,12.0
2.814999999999801,0.1733664340043598,1.805657941671764,12.0
2.8259999999998,0.19325884393231585,1.8112557383403411,12.0
2.8369999999997986,0.2132022763104484,1.8148956208439035,12.0
2.8479999999997974,0.23317888526405917,1.8172623993148174,12.0
2.858999999999796,0.253177066783406,1.8188013611700138,12.0
2.869999999999795,0.2731892755369004,1.819802047808352,12.0
2.8809999999997937,0.2932106052869529,1.8204527291392556,12.0
2.8919999999997925,0.3132378658268773,1.8208758248199264,12.0
2.9029999999997913,0.33326898277309247,1.8211509363783815,12.0
2.91399999999979,0.3533026072890918,1.8213298235026265,12.0
2.924999999999789,0.3731475782923899,1.7861435053602899,11.33511892655267
2.9359999999997877,0.3922185563908372,1.6791691182486432,9.751294316542845
2.9469999999997865,0.4098822834191917,1.5294248966552615,8.24109592676408
2.9579999999997852,0.4257847678000317,1.3585202806550576,6.856142785897575
2.968999999999784,0.43977548864143656,1.181713569350406,5.6191688883806625
2.979999999999783,0.4518452820514694,1.0093495369679697,4.538146491856978
2.9909999999997816,0.4620786747498078,0.8480435313786792,3.610981567681791
3.0019999999997804,0.4706180190742925,0.7016385465076355,2.8290381660486084
3.012999999999779,0.4776371050459047,0.5719673554924417,2.179771587566904
3.023999999999778,0.48332226899502145,0.45945010017432664,1.6486498768953828
3.0349999999997768,0.4878593386757925,0.3635551486040741,1.2205152014159482
3.0459999999997756,0.4914250444656601,0.2831480159038428,0.8805115123211782
3.0569999999997743,0.49418178196799056,0.2167499847240245,0.6146823269498403
3.067999999999773,0.49627483260182115,0.16272495720342367,0.41032269251414566
3.078999999999772,0.4978313368648466,0.11941014851510096,0.2561523791776965
3.0899999999997707,0.49896047230935725,0.08520356842456081,0.1423629655517633
3.1009999999997695,0.49975441791923336,0.05861886954800354,0.0605795063612069
3.1119999999997683,0.5002897918333988,0.03831608012613133,0.0037676542638087583
3.122999999999767,0.5006293335638325,0.02311497787878688,-0.033890824955216114
3.133999999999766,0.5008236681982459,0.01199638097056988,-0.05713751971527792
3.1449999999997647,0.5009130415081704,0.004095406588188516,-0.06978014854793546
3.1559999999997634,0.5009289540512742,-0.0013102518784533863,-0.07483078685212252
3.1669999999997622,0.5008956515879619,-0.00481478132693429,-0.07463457496401649
3.177999999999761,0.5008314504295921,-0.006899827305958101,-0.07098607777070498
3.18899999999976,0.5007498913944334,-0.007950077993273913,-0.06523201119997157
3.1999999999997586,0.5006607262804802,-0.008268117086937993,-0.05836013085149583
3.2109999999997574,0.5005707473310063,-0.008088094052712868,-0.05107480015935195
3.221999999999756,0.500484474007133,-0.007587969581071469,-0.04386020749102215
3.232999999999755,0.5004047132390809,-0.0069002436804426704,-0.03703245409317768
3.2439999999997537,0.500333009790672,-0.0061211768769613645,-0.030781843765426142
3.2549999999997525,0.5002700028927084,-0.005318582478968189,-0.025206714285579412
3.2659999999997513,0.5002157042231398,-0.004538308712958209,-0.02034009345740051
3.27699999999975,0.5001697108899902,-0.003809550885148853,-0.016170364459808795
3.287999999999749,0.5001313654910279,-0.0031491411981695236,-0.012657004536222871
3.2989999999997477,0.5000998737111727,-0.002564961823352106,-0.009742331302984297
3.3099999999997465,0.5000743883612523,-0.0020586186253591316,-0.00736006129671285
3.3209999999997453,0.5000540673144421,-0.0016275010452829635,-0.005441361901774577
3.331999999999744,0.500038111490337,-0.0012663398860084296,-0.003918964219167265
3.342999999999743,0.5000257878847615,-0.0009683603953543902,-0.0027298027448519058
3.3539999999997416,0.5000164416478488,-0.0007261139842197305,-0.0018165586694096625
3.3649999999997404,0.50000950036738,-0.0005320587127835988,-0.0011284070896455667
3.375999999999739,0.5000044730076914,-0.0003789466597660942,-0.0006212037810260362
3.386999999999738,0.5000009453726953,-0.00026006562084497577,-0.0002572934215350209
3.397999999999737,0.49999857348965804,-0.0001693733065742362,-5.077115707852187e-06
3.4089999999997356,0.49999707593317816,-0.00010155429086295091,0.00016155848810317508
3.4199999999997344,0.4999962258119073,-5.2023310054491955e-05,0.0002638764753448708
3.430999999999733,0.4999958429105992,-1.6893012003525753e-05,0.00031893747283517904
3.441999999999732,0.4999957863051379,7.080227815409998e-06,0.00034022517822807075
3.4529999999997307,0.49999594763781324,2.2562405391934243e-05,0.0003382276981922505
3.4639999999997295,0.4999962451452587,3.1712731544396136e-05,0.00032096232143397074
3.4749999999997283,0.49999661846453236,3.6254264962519436e-05,0.0002944382303948778
3.485999999999727,0.4999970241974616,3.754107612220079e-05,0.00026305645193791527
3.496999999999726,0.49999743218438647,3.661995568906074e-05,0.00022994954448574134
3.5079999999997247,0.4999978224216124,3.428561414232093e-05,0.0001972655105852983
3.5189999999997235,0.49999818254888373,3.112898463925091e-05,0.00016640152649016748
3.5299999999997222,0.49999850583138905,2.7578698345580117e-05,0.00013819354387489824
3.540999999999721,0.49999878956317484,2.393609980854115e-05,0.00011306783876952053
3.55199999999972,0.4999990338238574,2.040434947861505e-05,9.116031029710037e-05
3.5629999999997186,0.49999924052704037,1.711225311447577e-05,7.240887775594729e-05
3.5739999999997174,0.49999941270604764,1.413348875456636e-05,5.662377311144162e-05
3.584999999999716,0.4999995539899012,1.1501890740365763e-05,4.353993604322426e-05
3.595999999999715,0.4999996682295164,9.223411781673228e-06,3.2855130832620816e-05
